currency,asset,strategy,profit[%],profit-market,profit/day[%],market change[%],trades/day,wins[%],best win,median wins,worst loss,median losses,avg HODL[min],candleSize,historySize,days,cur CMC rank,cur marketcap,open price,close,low,high,avg price,volatility,volume/day,cur CMC volume,overall trades/day,dataset from,to,strategy settings,note
USDT,XRP,neuralnet -0.93|0.5|0.6,16.87,-3.58,0.29,20.45,0.55,73.33,9.08,4.69,-8.22,-7.57,2367,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.5 method = sgd min_predictions = 1000 momentum = 0.6 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.93,primeiro
USDT,XRP,neuralnet -0.95|0.37|0.8,25.33,4.88,0.44,20.45,0.74,66.67,7.96,4.11,-10.24,-3.92,2044,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.37 method = sgd min_predictions = 1000 momentum = 0.8 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.95,primeiro
USDT,XRP,neuralnet -0.99|0.74|0.1,12.03,-8.42,0.21,20.45,0.52,71.43,9.08,4.56,-8.22,-7.57,2792,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.74 method = sgd min_predictions = 1000 momentum = 0.1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.99,primeiro
USDT,XRP,neuralnet -0.92|0.980000000000001|1,-100.00,-120.45,-1.72,20.45,83.97,24.15,6.95,0.2,-7.88,-0.35,17,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.980000000000001 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.92,primeiro
USDT,XRP,neuralnet -0.95|0.58|0.9,18.63,-1.82,0.32,20.45,0.83,52.17,9.08,4.37,-8.61,-0.56,1708,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.58 method = sgd min_predictions = 1000 momentum = 0.9 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.95,primeiro
USDT,XRP,neuralnet -0.97|0.870000000000001|0.4,3.40,-17.05,0.06,20.45,0.47,69.23,9.08,4.69,-8.22,-7.57,2997,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.870000000000001 method = sgd min_predictions = 1000 momentum = 0.4 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.97,primeiro
USDT,XRP,neuralnet -0.91|0.09|0.4,3.07,-17.38,0.05,20.45,0.93,76.92,6.56,2.57,-9.46,-7.83,1145,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.09 method = sgd min_predictions = 1000 momentum = 0.4 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.91,primeiro
USDT,XRP,neuralnet -0.99|0.52|0.7,12.24,-8.21,0.21,20.45,0.50,71.43,9.08,4.42,-8.22,-7.57,2723,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.52 method = sgd min_predictions = 1000 momentum = 0.7 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.99,primeiro
USDT,XRP,neuralnet -0.96|0.820000000000001|1,-96.39,-116.84,-1.66,20.45,25.52,35.95,6.62,0.36,-8.01,-0.48,56,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.820000000000001 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.96,primeiro
USDT,XRP,neuralnet -0.91|0.68|0.3,10.12,-10.33,0.17,20.45,0.55,73.33,7.67,3.35,-8.22,-7.57,2211,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.68 method = sgd min_predictions = 1000 momentum = 0.3 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.91,primeiro
USDT,XRP,neuralnet -0.97|0.69|0.5,3.40,-17.05,0.06,20.45,0.47,69.23,9.08,4.69,-8.22,-7.57,2997,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.69 method = sgd min_predictions = 1000 momentum = 0.5 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.97,primeiro
USDT,XRP,neuralnet -0.91|0.47|0.5,4.98,-15.47,0.09,20.45,0.59,75.00,7.67,3.07,-8.61,-7.57,2005,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.47 method = sgd min_predictions = 1000 momentum = 0.5 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.91,primeiro
USDT,XRP,neuralnet -0.93|0.43|0.2,11.85,-8.60,0.20,20.45,0.69,73.68,8.22,3.9,-8.61,-7.49,1804,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.43 method = sgd min_predictions = 1000 momentum = 0.2 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.93,primeiro
USDT,XRP,neuralnet -0.93|0.01|0.2,-4.01,-24.46,-0.07,20.45,0.79,59.09,6.15,3.6,-8.06,-6.06,1505,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.01 method = sgd min_predictions = 1000 momentum = 0.2 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.93,primeiro
USDT,XRP,neuralnet -0.94|0.04|1,-100.00,-120.45,-1.72,20.45,81.60,23.50,7.35,0.23,-5.37,-0.34,18,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.04 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.94,primeiro
USDT,XRP,neuralnet -0.95|0.58|0.5,15.45,-5.00,0.27,20.45,0.53,73.33,9.08,4.69,-8.22,-7.57,2368,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.58 method = sgd min_predictions = 1000 momentum = 0.5 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.95,primeiro
USDT,XRP,neuralnet -0.95|0.910000000000001|0.1,7.54,-12.91,0.13,20.45,0.48,69.23,9.08,4.69,-8.22,-7.57,2997,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.910000000000001 method = sgd min_predictions = 1000 momentum = 0.1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.95,primeiro
USDT,XRP,neuralnet -0.99|0.900000000000001|1,-99.37,-119.82,-1.71,20.45,37.43,31.15,7.35,0.35,-6.77,-0.43,38,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.900000000000001 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.99,primeiro
USDT,XRP,neuralnet -0.92|0.13|0.7,12.27,-8.18,0.21,20.45,0.86,79.17,8.22,2.8,-9.46,-8.01,1201,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.13 method = sgd min_predictions = 1000 momentum = 0.7 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.92,primeiro
USDT,XRP,neuralnet -0.97|0.64|0.8,1.22,-19.23,0.02,20.45,0.50,57.14,9.08,4.42,-8.22,-6.78,2578,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.64 method = sgd min_predictions = 1000 momentum = 0.8 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.97,primeiro
USDT,XRP,neuralnet -0.97|0.15|0.7,17.99,-2.46,0.31,20.45,0.83,78.26,8.22,3.23,-8.22,-8.01,1470,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.15 method = sgd min_predictions = 1000 momentum = 0.7 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.97,primeiro
USDT,XRP,neuralnet -0.94|0.980000000000001|1,-100.00,-120.45,-1.72,20.45,83.97,24.15,6.95,0.2,-7.88,-0.35,17,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.980000000000001 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.94,primeiro
USDT,XRP,neuralnet -0.97|0.69|0.9,-10.32,-30.77,-0.18,20.45,0.74,42.86,9.08,2.64,-8.22,-0.43,1791,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.69 method = sgd min_predictions = 1000 momentum = 0.9 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.97,primeiro
USDT,XRP,neuralnet -0.98|0.900000000000001|0.2,7.54,-12.91,0.13,20.45,0.48,69.23,9.08,4.69,-8.22,-7.57,2997,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.900000000000001 method = sgd min_predictions = 1000 momentum = 0.2 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.98,primeiro
USDT,XRP,neuralnet -0.91|0.47|0.9,37.74,17.29,0.65,20.45,0.90,57.69,10.98,4.69,-8.61,-0.48,1351,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.47 method = sgd min_predictions = 1000 momentum = 0.9 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.91,primeiro
USDT,XRP,neuralnet -0.96|0.18|1,-100.00,-120.45,-1.72,20.45,77.41,25.48,7.35,0.21,-6.77,-0.36,19,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.18 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.96,primeiro
USDT,XRP,neuralnet -0.96|0.28|0.5,9.22,-11.23,0.16,20.45,0.76,76.19,8.22,3.08,-8.22,-8.01,1532,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.28 method = sgd min_predictions = 1000 momentum = 0.5 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.96,primeiro
USDT,XRP,neuralnet -0.99|0.63|1,-50.64,-71.09,-0.87,20.45,6.17,41.34,7.59,0.73,-7.93,-0.8,233,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.63 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.99,primeiro
USDT,XRP,neuralnet -0.93|0.56|0.8,20.27,-0.18,0.35,20.45,0.57,68.75,9.08,4.15,-8.22,-7.19,2389,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.56 method = sgd min_predictions = 1000 momentum = 0.8 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.93,primeiro
USDT,XRP,neuralnet -0.96|0.38|0.4,10.37,-10.08,0.18,20.45,0.69,73.68,7.96,3.9,-8.61,-7.56,2212,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.38 method = sgd min_predictions = 1000 momentum = 0.4 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.96,primeiro
USDT,XRP,neuralnet -0.97|0.31|0.8,31.08,10.63,0.54,20.45,0.79,68.18,7.96,4.69,-8.22,-7.19,1525,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.31 method = sgd min_predictions = 1000 momentum = 0.8 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.97,primeiro
USDT,XRP,neuralnet -0.92|0.870000000000001|0.4,0.66,-19.79,0.01,20.45,0.47,69.23,9.08,4.04,-8.22,-7.57,2643,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.870000000000001 method = sgd min_predictions = 1000 momentum = 0.4 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.92,primeiro
USDT,XRP,neuralnet -0.91|0.02|1,-99.81,-120.26,-1.72,20.45,46.38,29.07,7.35,0.31,-5.03,-0.41,31,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.02 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.91,primeiro
USDT,XRP,neuralnet -0.96|0.28|0.9,11.17,-9.28,0.19,20.45,1.03,58.62,7.92,3.8,-8.22,-4.68,1086,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.28 method = sgd min_predictions = 1000 momentum = 0.9 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.96,primeiro
USDT,XRP,neuralnet -0.91|0.870000000000001|0.7,-0.00,-20.45,-0.00,20.45,0.47,69.23,9.08,3.35,-8.22,-7.57,2363,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.870000000000001 method = sgd min_predictions = 1000 momentum = 0.7 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.91,primeiro
USDT,XRP,neuralnet -0.99|0.17|0.8,20.80,0.35,0.36,20.45,0.81,73.91,6.81,3.11,-8.22,-7.6,1461,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.17 method = sgd min_predictions = 1000 momentum = 0.8 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.99,primeiro
USDT,XRP,neuralnet -0.93|0.49|0.6,16.87,-3.58,0.29,20.45,0.55,73.33,9.08,4.69,-8.22,-7.57,2367,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.49 method = sgd min_predictions = 1000 momentum = 0.6 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.93,primeiro
USDT,XRP,neuralnet -0.94|0.910000000000001|0.7,3.40,-17.05,0.06,20.45,0.47,69.23,9.08,4.69,-8.22,-7.57,2997,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.910000000000001 method = sgd min_predictions = 1000 momentum = 0.7 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.94,primeiro
USDT,XRP,neuralnet -0.96|0.840000000000001|0.2,7.54,-12.91,0.13,20.45,0.48,69.23,9.08,4.69,-8.22,-7.57,2997,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.840000000000001 method = sgd min_predictions = 1000 momentum = 0.2 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.96,primeiro
USDT,XRP,neuralnet -0.98|0.61|1,-99.98,-120.43,-1.72,20.45,59.22,27.14,6.95,0.25,-5.33,-0.38,24,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.61 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.98,primeiro
USDT,XRP,neuralnet -0.99|0.24|1,-99.99,-120.45,-1.72,20.45,69.81,23.96,7.35,0.24,-5.37,-0.34,21,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.24 method = sgd min_predictions = 1000 momentum = 1 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.99,primeiro
USDT,XRP,neuralnet -0.91|0.44|0.8,25.62,5.17,0.44,20.45,0.67,68.42,10.98,3.36,-8.61,-5.98,1926,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.44 method = sgd min_predictions = 1000 momentum = 0.8 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.91,primeiro
USDT,XRP,neuralnet -0.98|0.14|0.4,19.44,-1.01,0.34,20.45,0.90,80.00,8.22,2.87,-9.46,-8.01,1189,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.14 method = sgd min_predictions = 1000 momentum = 0.4 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.98,primeiro
USDT,XRP,neuralnet -0.97|0.67|0.9,-10.18,-30.63,-0.18,20.45,0.74,42.86,9.08,2.64,-8.22,-0.4,1791,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.67 method = sgd min_predictions = 1000 momentum = 0.9 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.97,primeiro
USDT,XRP,neuralnet -0.96|0.950000000000001|0.9,2.11,-18.34,0.04,20.45,0.86,50.00,8.62,3,-8.22,-0.39,1233,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.950000000000001 method = sgd min_predictions = 1000 momentum = 0.9 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.96,primeiro
USDT,XRP,neuralnet -0.91|0.49|0.9,25.02,4.57,0.43,20.45,0.93,55.56,10.98,4.69,-8.61,-0.98,1342,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.49 method = sgd min_predictions = 1000 momentum = 0.9 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.91,primeiro
USDT,XRP,neuralnet -0.98|0.22|0.8,18.04,-2.41,0.31,20.45,0.84,70.83,6.81,2.8,-8.22,-7.19,1456,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.22 method = sgd min_predictions = 1000 momentum = 0.8 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.98,primeiro
USDT,XRP,neuralnet -0.99|0.8|0.9,-10.37,-30.82,-0.18,20.45,0.76,27.27,16.78,3.67,-8.22,-0.58,1748,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.8 method = sgd min_predictions = 1000 momentum = 0.9 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.99,primeiro
USDT,XRP,neuralnet -0.97|0.51|0.7,14.35,-6.10,0.25,20.45,0.50,71.43,9.08,4.42,-8.22,-7.34,2782,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.51 method = sgd min_predictions = 1000 momentum = 0.7 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.97,primeiro
USDT,XRP,neuralnet -0.91|0.07|0.4,1.61,-18.84,0.03,20.45,0.97,74.07,6.56,2.87,-8.66,-7.56,1106,15,10,58,3,10124437797,0.19362484,0.23322161,0.18451749,0.34653793,0.24695356,14.2,5638910,2604755443,2729,2020-01-01 02:29:00,2020-02-28 11:58:00,decay = 0.01 hodl_threshold = 0.94 learning_rate = 0.07 method = sgd min_predictions = 1000 momentum = 0.4 price_buffer_len = 100 stoploss_enabled = true stoploss_threshold = 0.92 threshold_buy = 1 threshold_sell = -0.91,primeiro
